date.gs,reg_02.gs,마스크,스타킹,스테디셀러,일회용품,"계절성(여름,겨울)"
2017-06-26,4분위수,56.0,224.0,11203.0,371.0,9585.0
2017-06-27,1분위수,21.0,70.0,7919.0,308.0,7212.0
2017-06-27,2분위수,42.0,119.0,7765.0,371.0,7243.0
2017-06-27,3분위수,7.0,84.0,8608.0,364.0,8958.0
2017-06-27,4분위수,84.0,252.0,10959.0,399.0,9145.0
2017-06-28,1분위수,42.0,119.0,8037.0,231.0,7614.0
2017-06-28,2분위수,7.0,84.0,8937.0,315.0,7892.0
2017-06-28,3분위수,28.0,98.0,8705.0,308.0,7207.0
2017-06-28,4분위수,21.0,189.0,11861.0,602.0,10482.0
2017-06-29,1분위수,14.0,63.0,7656.0,259.0,7734.0
2017-06-29,2분위수,21.0,182.0,8173.0,273.0,9057.0
2017-06-29,3분위수,21.0,84.0,7924.0,238.0,8077.0
2017-06-29,4분위수,56.0,189.0,10938.0,406.0,7522.0
2017-06-30,1분위수,7.0,119.0,8663.0,203.0,7958.0
2017-06-30,2분위수,28.0,91.0,9036.0,350.0,8770.0
2017-06-30,3분위수,21.0,63.0,9627.0,238.0,8401.0
2017-06-30,4분위수,119.0,224.0,10707.0,455.0,9093.0
2017-07-01,1분위수,14.0,91.0,8862.0,259.0,7578.0
2017-07-01,2분위수,21.0,105.0,10167.0,406.0,8814.0
2017-07-01,3분위수,14.0,56.0,9899.0,385.0,8145.0
2017-07-01,4분위수,63.0,329.0,12389.0,574.0,7657.0
2017-07-02,1분위수,21.0,14.0,9178.0,294.0,7586.0
2017-07-02,2분위수,21.0,49.0,10042.0,329.0,8416.0
2017-07-02,3분위수,49.0,70.0,8753.0,273.0,7580.0
2017-07-02,4분위수,70.0,154.0,10569.0,560.0,9232.0
2017-07-03,1분위수,14.0,63.0,7647.0,259.0,8203.0
2017-07-03,2분위수,35.0,70.0,9367.0,308.0,7612.0
2017-07-03,3분위수,28.0,42.0,9289.0,371.0,7232.0
2017-07-03,4분위수,63.0,210.0,10773.0,441.0,9643.0
2017-07-04,1분위수,0.0,84.0,8377.0,259.0,7289.0
2017-07-04,2분위수,56.0,133.0,8809.0,343.0,9777.0
2017-07-04,3분위수,35.0,63.0,9208.0,224.0,7288.0
2017-07-04,4분위수,63.0,231.0,12423.0,476.0,8063.0
2017-07-05,1분위수,14.0,105.0,9033.0,266.0,8502.0
2017-07-05,2분위수,35.0,105.0,9280.0,399.0,9161.0
2017-07-05,3분위수,14.0,56.0,9274.0,364.0,7794.0
2017-07-05,4분위수,56.0,217.0,10303.0,553.0,9000.0
2017-07-06,1분위수,28.0,98.0,8112.0,364.0,6563.0
2017-07-06,2분위수,28.0,154.0,9083.0,343.0,8811.0
2017-07-06,3분위수,42.0,84.0,7954.0,343.0,6559.0
2017-07-06,4분위수,70.0,308.0,10680.0,693.0,8594.0
2017-07-07,1분위수,7.0,105.0,9914.0,378.0,8359.0
2017-07-07,2분위수,28.0,168.0,10163.0,308.0,8751.0
2017-07-07,3분위수,14.0,84.0,8987.0,287.0,8632.0
2017-07-07,4분위수,63.0,245.0,12010.0,616.0,8141.0
2017-07-08,1분위수,14.0,49.0,8676.0,301.0,7250.0
2017-07-08,2분위수,21.0,112.0,9100.0,364.0,8732.0
2017-07-08,3분위수,21.0,49.0,8071.0,371.0,8409.0
2017-07-08,4분위수,63.0,161.0,10123.0,476.0,8284.0
2017-07-09,1분위수,14.0,35.0,9726.0,315.0,7844.0
2017-07-09,2분위수,7.0,77.0,8196.0,343.0,9793.0
2017-07-09,3분위수,21.0,91.0,9677.0,315.0,7956.0
2017-07-09,4분위수,56.0,112.0,10248.0,448.0,7704.0
2017-07-10,1분위수,14.0,77.0,8408.0,259.0,6139.0
2017-07-10,2분위수,0.0,147.0,8759.0,259.0,6798.0
2017-07-10,3분위수,7.0,63.0,9783.0,441.0,7072.0
2017-07-10,4분위수,42.0,126.0,9999.0,518.0,9030.0
2017-07-11,1분위수,35.0,154.0,8023.0,315.0,8541.0
2017-07-11,2분위수,49.0,105.0,8649.0,343.0,8209.0
2017-07-11,3분위수,28.0,84.0,8905.0,238.0,6379.0
2017-07-11,4분위수,77.0,231.0,11164.0,553.0,8439.0
2017-07-12,1분위수,28.0,84.0,7289.0,224.0,7557.0
2017-07-12,2분위수,56.0,105.0,9076.0,378.0,8296.0
2017-07-12,3분위수,28.0,56.0,10090.0,378.0,8408.0
2017-07-12,4분위수,84.0,273.0,10675.0,567.0,8948.0
2017-07-13,1분위수,21.0,84.0,7902.0,315.0,9337.0
2017-07-13,2분위수,21.0,147.0,9019.0,350.0,8881.0
2017-07-13,3분위수,42.0,77.0,9211.0,245.0,8684.0
2017-07-13,4분위수,63.0,252.0,11473.0,616.0,8372.0
2017-07-14,1분위수,21.0,35.0,8411.0,350.0,9223.0
2017-07-14,2분위수,28.0,105.0,9592.0,392.0,9075.0
2017-07-14,3분위수,35.0,77.0,9631.0,336.0,8221.0
2017-07-14,4분위수,77.0,231.0,9554.0,553.0,8449.0
2017-07-15,1분위수,14.0,49.0,8310.0,161.0,8005.0
2017-07-15,2분위수,28.0,84.0,8757.0,217.0,8611.0
2017-07-15,3분위수,35.0,105.0,9747.0,294.0,8560.0
2017-07-15,4분위수,105.0,154.0,8466.0,714.0,9435.0
2017-07-16,1분위수,0.0,28.0,7637.0,217.0,8219.0
2017-07-16,2분위수,56.0,49.0,9247.0,441.0,8398.0
2017-07-16,3분위수,56.0,35.0,9525.0,392.0,8078.0
2017-07-16,4분위수,70.0,203.0,11432.0,483.0,8070.0
2017-07-17,1분위수,35.0,91.0,7618.0,238.0,7605.0
2017-07-17,2분위수,21.0,56.0,8000.0,343.0,8162.0
2017-07-17,3분위수,21.0,49.0,9191.0,245.0,7920.0
2017-07-17,4분위수,42.0,231.0,10505.0,616.0,8484.0
2017-07-18,1분위수,14.0,42.0,7563.0,266.0,7843.0
2017-07-18,2분위수,0.0,147.0,9634.0,329.0,7777.0
2017-07-18,3분위수,28.0,140.0,9099.0,336.0,7305.0
2017-07-18,4분위수,63.0,217.0,11244.0,504.0,8497.0
2017-07-19,1분위수,42.0,77.0,6975.0,315.0,7696.0
2017-07-19,2분위수,7.0,168.0,10016.0,371.0,8316.0
2017-07-19,3분위수,28.0,91.0,8289.0,273.0,7947.0
2017-07-19,4분위수,42.0,266.0,11779.0,469.0,8032.0
2017-07-20,1분위수,28.0,63.0,8541.0,210.0,8035.0
2017-07-20,2분위수,28.0,126.0,8555.0,329.0,7548.0
2017-07-20,3분위수,14.0,91.0,9337.0,210.0,8091.0
2017-07-20,4분위수,84.0,210.0,11835.0,532.0,8247.0
2017-07-21,1분위수,14.0,77.0,8507.0,322.0,7866.0
2017-07-21,2분위수,28.0,126.0,8646.0,273.0,9134.0
2017-07-21,3분위수,7.0,49.0,9580.0,315.0,7141.0
2017-07-21,4분위수,112.0,175.0,10697.0,434.0,8515.0
2017-07-22,1분위수,7.0,14.0,8162.0,182.0,7418.0
2017-07-22,2분위수,7.0,112.0,9882.0,385.0,8441.0
2017-07-22,3분위수,28.0,63.0,9152.0,343.0,8384.0
2017-07-22,4분위수,98.0,147.0,10483.0,700.0,6769.0
2017-07-23,1분위수,14.0,35.0,8222.0,273.0,7684.0
2017-07-23,2분위수,49.0,42.0,9733.0,287.0,7834.0
2017-07-23,3분위수,0.0,42.0,8083.0,357.0,7187.0
2017-07-23,4분위수,56.0,189.0,11259.0,553.0,7918.0
2017-07-24,1분위수,0.0,63.0,7283.0,252.0,7424.0
2017-07-24,2분위수,63.0,133.0,7809.0,308.0,8938.0
2017-07-24,3분위수,14.0,91.0,9307.0,231.0,7993.0
2017-07-24,4분위수,84.0,238.0,11490.0,504.0,8958.0
2017-07-25,1분위수,21.0,35.0,7700.0,301.0,7559.0
2017-07-25,2분위수,42.0,182.0,8475.0,273.0,10267.0
2017-07-25,3분위수,0.0,70.0,8526.0,350.0,8913.0
2017-07-25,4분위수,77.0,182.0,11033.0,406.0,9808.0
2017-07-26,1분위수,7.0,63.0,7435.0,371.0,8614.0
2017-07-26,2분위수,28.0,63.0,8380.0,322.0,8039.0
2017-07-26,3분위수,14.0,77.0,9323.0,385.0,6912.0
2017-07-26,4분위수,35.0,203.0,10841.0,532.0,10278.0
2017-07-27,1분위수,21.0,63.0,7253.0,231.0,7941.0
2017-07-27,2분위수,14.0,49.0,8553.0,308.0,8243.0
2017-07-27,3분위수,0.0,21.0,7462.0,294.0,7892.0
2017-07-27,4분위수,49.0,133.0,10032.0,504.0,9483.0
2017-07-28,1분위수,14.0,91.0,8024.0,224.0,7664.0
2017-07-28,2분위수,0.0,126.0,9746.0,392.0,7406.0
2017-07-28,3분위수,21.0,56.0,9319.0,245.0,7252.0
2017-07-28,4분위수,70.0,231.0,10766.0,602.0,8335.0
2017-07-29,1분위수,7.0,21.0,8363.0,245.0,8515.0
2017-07-29,2분위수,7.0,84.0,9027.0,343.0,9067.0
2017-07-29,3분위수,21.0,56.0,7358.0,322.0,9524.0
2017-07-29,4분위수,105.0,98.0,10422.0,469.0,8279.0
2017-07-30,1분위수,28.0,42.0,8100.0,329.0,7446.0
2017-07-30,2분위수,28.0,63.0,8280.0,434.0,8551.0
2017-07-30,3분위수,28.0,14.0,8402.0,385.0,7900.0
2017-07-30,4분위수,70.0,126.0,9155.0,539.0,8607.0
2017-07-31,1분위수,7.0,42.0,7905.0,266.0,6619.0
2017-07-31,2분위수,7.0,91.0,8886.0,378.0,7968.0
2017-07-31,3분위수,42.0,28.0,8450.0,322.0,7471.0
2017-07-31,4분위수,70.0,126.0,10107.0,532.0,8466.0
2017-08-01,1분위수,28.0,42.0,7541.0,252.0,7138.0
2017-08-01,2분위수,7.0,91.0,8764.0,301.0,8162.0
2017-08-01,3분위수,35.0,35.0,8862.0,294.0,8359.0
2017-08-01,4분위수,28.0,133.0,10941.0,560.0,8876.0
2017-08-02,1분위수,21.0,21.0,8214.0,203.0,7604.0
2017-08-02,2분위수,28.0,112.0,8837.0,413.0,8351.0
2017-08-02,3분위수,42.0,35.0,9031.0,350.0,8576.0
2017-08-02,4분위수,84.0,133.0,11830.0,490.0,8664.0
2017-08-03,1분위수,7.0,63.0,7827.0,231.0,8476.0
2017-08-03,2분위수,7.0,77.0,8680.0,357.0,8502.0
2017-08-03,3분위수,14.0,77.0,9369.0,252.0,7945.0
2017-08-03,4분위수,63.0,203.0,11724.0,721.0,10041.0
2017-08-04,1분위수,7.0,70.0,8931.0,280.0,8600.0
2017-08-04,2분위수,14.0,91.0,9739.0,434.0,8746.0
2017-08-04,3분위수,7.0,28.0,9509.0,343.0,8832.0
2017-08-04,4분위수,35.0,182.0,11281.0,525.0,7488.0
2017-08-05,1분위수,14.0,35.0,8549.0,350.0,8112.0
2017-08-05,2분위수,7.0,49.0,8721.0,357.0,8348.0
2017-08-05,3분위수,0.0,49.0,8808.0,350.0,8173.0
2017-08-05,4분위수,42.0,175.0,10113.0,539.0,8087.0
2017-08-06,1분위수,21.0,49.0,7263.0,259.0,8068.0
2017-08-06,2분위수,21.0,63.0,10248.0,322.0,8790.0
2017-08-06,3분위수,21.0,35.0,9069.0,336.0,8067.0
2017-08-06,4분위수,98.0,189.0,9627.0,511.0,8859.0
2017-08-07,1분위수,7.0,42.0,7121.0,196.0,8017.0
2017-08-07,2분위수,14.0,133.0,7023.0,343.0,7850.0
2017-08-07,3분위수,28.0,49.0,8106.0,301.0,8996.0
2017-08-07,4분위수,56.0,210.0,9620.0,462.0,8548.0
2017-08-08,1분위수,7.0,70.0,8072.0,266.0,8411.0
2017-08-08,2분위수,28.0,133.0,8939.0,280.0,7747.0
2017-08-08,3분위수,42.0,49.0,9529.0,259.0,7644.0
2017-08-08,4분위수,119.0,224.0,11025.0,455.0,7710.0
2017-08-09,1분위수,7.0,35.0,7665.0,210.0,7908.0
2017-08-09,2분위수,42.0,77.0,8075.0,350.0,7559.0
2017-08-09,3분위수,14.0,84.0,8719.0,315.0,8104.0
2017-08-09,4분위수,28.0,147.0,10363.0,553.0,9022.0
2017-08-10,1분위수,14.0,70.0,7775.0,308.0,7341.0
2017-08-10,2분위수,21.0,126.0,8802.0,322.0,7729.0
2017-08-10,3분위수,7.0,7.0,8409.0,280.0,7031.0
2017-08-10,4분위수,28.0,238.0,10617.0,637.0,8804.0
2017-08-11,1분위수,28.0,77.0,7662.0,280.0,6843.0
2017-08-11,2분위수,28.0,105.0,9257.0,336.0,9506.0
2017-08-11,3분위수,21.0,35.0,8420.0,322.0,8072.0
2017-08-11,4분위수,63.0,217.0,10912.0,637.0,8282.0
2017-08-12,1분위수,35.0,42.0,7734.0,315.0,6896.0
2017-08-12,2분위수,0.0,70.0,8943.0,420.0,10151.0
2017-08-12,3분위수,0.0,70.0,9433.0,378.0,7736.0
2017-08-12,4분위수,70.0,140.0,9948.0,567.0,8921.0
2017-08-13,1분위수,42.0,70.0,8034.0,175.0,7080.0
2017-08-13,2분위수,21.0,49.0,8865.0,238.0,8818.0
2017-08-13,3분위수,28.0,56.0,9367.0,420.0,7677.0
2017-08-13,4분위수,84.0,161.0,8678.0,623.0,8996.0
2017-08-14,1분위수,21.0,63.0,8200.0,252.0,6775.0
2017-08-14,2분위수,0.0,105.0,9371.0,364.0,7531.0
2017-08-14,3분위수,14.0,42.0,8265.0,308.0,7405.0
2017-08-14,4분위수,119.0,245.0,10738.0,469.0,10115.0
2017-08-15,1분위수,28.0,35.0,8728.0,147.0,5387.0
2017-08-15,2분위수,42.0,112.0,8494.0,336.0,7170.0
2017-08-15,3분위수,28.0,49.0,9410.0,175.0,7064.0
2017-08-15,4분위수,28.0,133.0,9502.0,462.0,9284.0
2017-08-16,1분위수,21.0,63.0,7359.0,231.0,6049.0
2017-08-16,2분위수,56.0,70.0,8500.0,294.0,6831.0
2017-08-16,3분위수,21.0,84.0,8840.0,378.0,6487.0
2017-08-16,4분위수,98.0,259.0,11435.0,504.0,9538.0
2017-08-17,1분위수,21.0,56.0,8275.0,189.0,6489.0
2017-08-17,2분위수,7.0,63.0,10054.0,280.0,7636.0
2017-08-17,3분위수,21.0,63.0,8509.0,357.0,7804.0
2017-08-17,4분위수,56.0,224.0,11554.0,539.0,8945.0
2017-08-18,1분위수,21.0,91.0,8304.0,329.0,8034.0
2017-08-18,2분위수,0.0,49.0,9690.0,287.0,8474.0
2017-08-18,3분위수,28.0,70.0,8874.0,217.0,7735.0
2017-08-18,4분위수,126.0,217.0,10484.0,644.0,8840.0
2017-08-19,1분위수,0.0,56.0,9035.0,224.0,8023.0
2017-08-19,2분위수,21.0,126.0,9556.0,357.0,8196.0
2017-08-19,3분위수,28.0,56.0,8840.0,350.0,7148.0
2017-08-19,4분위수,35.0,189.0,9410.0,574.0,8630.0
2017-08-20,1분위수,0.0,14.0,7127.0,287.0,6301.0
2017-08-20,2분위수,14.0,56.0,9604.0,350.0,6533.0
2017-08-20,3분위수,42.0,42.0,8410.0,287.0,6551.0
2017-08-20,4분위수,70.0,133.0,10154.0,490.0,8448.0
2017-08-21,1분위수,7.0,56.0,7736.0,336.0,6281.0
2017-08-21,2분위수,21.0,77.0,8331.0,399.0,7205.0
2017-08-21,3분위수,21.0,112.0,9501.0,427.0,7940.0
2017-08-21,4분위수,63.0,182.0,11443.0,560.0,10249.0
2017-08-22,1분위수,7.0,98.0,7832.0,329.0,6810.0
2017-08-22,2분위수,42.0,70.0,9006.0,329.0,7615.0
2017-08-22,3분위수,35.0,49.0,8695.0,273.0,7226.0
2017-08-22,4분위수,56.0,287.0,11794.0,434.0,9825.0
2017-08-23,1분위수,0.0,14.0,7841.0,308.0,6645.0
2017-08-23,2분위수,0.0,56.0,7797.0,385.0,7432.0
2017-08-23,3분위수,21.0,84.0,8460.0,280.0,6342.0
2017-08-23,4분위수,42.0,196.0,11159.0,595.0,9957.0
2017-08-24,1분위수,14.0,63.0,8413.0,294.0,6097.0
2017-08-24,2분위수,21.0,105.0,8591.0,371.0,7851.0
2017-08-24,3분위수,14.0,56.0,8410.0,378.0,5714.0
2017-08-24,4분위수,14.0,168.0,11243.0,511.0,8883.0
2017-08-25,1분위수,21.0,98.0,9015.0,252.0,7274.0
2017-08-25,2분위수,21.0,126.0,9284.0,364.0,8356.0
2017-08-25,3분위수,14.0,119.0,9445.0,427.0,8942.0
2017-08-25,4분위수,98.0,231.0,11588.0,651.0,10328.0
2017-08-26,1분위수,21.0,35.0,8651.0,245.0,7637.0
2017-08-26,2분위수,21.0,91.0,9902.0,259.0,8907.0
2017-08-26,3분위수,49.0,49.0,9686.0,378.0,7665.0
2017-08-26,4분위수,70.0,245.0,11024.0,518.0,9510.0
2017-08-27,1분위수,28.0,56.0,8008.0,315.0,6892.0
2017-08-27,2분위수,0.0,105.0,9876.0,413.0,9321.0
2017-08-27,3분위수,77.0,56.0,9480.0,280.0,7575.0
2017-08-27,4분위수,63.0,182.0,10555.0,560.0,9938.0
2017-08-28,1분위수,21.0,49.0,8175.0,259.0,5284.0
2017-08-28,2분위수,35.0,70.0,9116.0,343.0,6422.0
2017-08-28,3분위수,7.0,84.0,9121.0,322.0,5750.0
2017-08-28,4분위수,63.0,231.0,11570.0,504.0,10312.0
2017-08-29,1분위수,21.0,105.0,7981.0,259.0,6234.0
2017-08-29,2분위수,42.0,154.0,8664.0,406.0,6946.0
2017-08-29,3분위수,28.0,119.0,9469.0,252.0,7056.0
2017-08-29,4분위수,84.0,245.0,11014.0,588.0,9199.0
2017-08-30,1분위수,49.0,140.0,7660.0,280.0,6845.0
2017-08-30,2분위수,28.0,189.0,8906.0,406.0,7299.0
2017-08-30,3분위수,42.0,112.0,8733.0,448.0,7166.0
2017-08-30,4분위수,140.0,350.0,10471.0,483.0,9773.0
2017-08-31,1분위수,84.0,70.0,8171.0,266.0,7077.0
2017-08-31,2분위수,49.0,84.0,8887.0,273.0,8073.0
2017-08-31,3분위수,42.0,70.0,9069.0,308.0,7411.0
2017-08-31,4분위수,91.0,245.0,11657.0,392.0,8958.0
2017-09-01,1분위수,42.0,35.0,8492.0,231.0,7785.0
2017-09-01,2분위수,70.0,119.0,10042.0,336.0,8707.0
2017-09-01,3분위수,70.0,98.0,8316.0,308.0,8361.0
2017-09-01,4분위수,91.0,231.0,13306.0,553.0,8601.0
2017-09-02,1분위수,77.0,105.0,8527.0,252.0,7878.0
2017-09-02,2분위수,21.0,119.0,9856.0,385.0,9949.0
2017-09-02,3분위수,28.0,105.0,10460.0,364.0,8505.0
2017-09-02,4분위수,84.0,245.0,9704.0,609.0,8117.0
2017-09-03,1분위수,21.0,84.0,8150.0,294.0,7214.0
2017-09-03,2분위수,49.0,112.0,9264.0,385.0,8060.0
2017-09-03,3분위수,63.0,105.0,9206.0,371.0,8217.0
2017-09-03,4분위수,84.0,154.0,9673.0,490.0,8298.0
2017-09-04,1분위수,42.0,70.0,7097.0,168.0,7197.0
2017-09-04,2분위수,63.0,119.0,9114.0,406.0,7775.0
2017-09-04,3분위수,42.0,42.0,9312.0,441.0,8352.0
2017-09-04,4분위수,168.0,133.0,10449.0,602.0,10781.0
2017-09-05,1분위수,49.0,126.0,7970.0,175.0,6099.0
2017-09-05,2분위수,28.0,133.0,8779.0,329.0,7081.0
2017-09-05,3분위수,56.0,77.0,9790.0,350.0,8347.0
2017-09-05,4분위수,98.0,301.0,10908.0,602.0,9633.0
2017-09-06,1분위수,77.0,112.0,8555.0,259.0,5349.0
2017-09-06,2분위수,56.0,56.0,8707.0,308.0,6619.0
2017-09-06,3분위수,35.0,98.0,9422.0,245.0,8162.0
2017-09-06,4분위수,98.0,224.0,11204.0,644.0,10084.0
2017-09-07,1분위수,28.0,140.0,7523.0,315.0,7210.0
2017-09-07,2분위수,42.0,161.0,8968.0,280.0,8408.0
2017-09-07,3분위수,14.0,140.0,9964.0,343.0,7796.0
2017-09-07,4분위수,84.0,322.0,11725.0,518.0,9410.0
2017-09-08,1분위수,28.0,126.0,8439.0,273.0,6940.0
2017-09-08,2분위수,56.0,147.0,10284.0,329.0,8404.0
2017-09-08,3분위수,63.0,105.0,9739.0,350.0,8492.0
2017-09-08,4분위수,91.0,294.0,10346.0,406.0,10705.0
2017-09-09,1분위수,28.0,63.0,8323.0,224.0,7873.0
2017-09-09,2분위수,42.0,217.0,8400.0,329.0,8755.0
2017-09-09,3분위수,77.0,182.0,9690.0,301.0,8571.0
2017-09-09,4분위수,112.0,378.0,9935.0,644.0,9368.0
2017-09-10,1분위수,49.0,77.0,8921.0,287.0,7064.0
2017-09-10,2분위수,21.0,112.0,9192.0,329.0,8400.0
2017-09-10,3분위수,28.0,112.0,8992.0,238.0,7972.0
2017-09-10,4분위수,168.0,196.0,10372.0,525.0,8312.0
2017-09-11,1분위수,63.0,70.0,7646.0,287.0,6196.0
2017-09-11,2분위수,42.0,168.0,9410.0,308.0,7235.0
2017-09-11,3분위수,49.0,91.0,9348.0,322.0,6905.0
2017-09-11,4분위수,77.0,280.0,12511.0,546.0,9582.0
2017-09-12,1분위수,84.0,105.0,8502.0,322.0,6875.0
2017-09-12,2분위수,56.0,224.0,9231.0,343.0,7690.0
2017-09-12,3분위수,35.0,105.0,8526.0,287.0,7229.0
2017-09-12,4분위수,112.0,336.0,10328.0,539.0,9952.0
2017-09-13,1분위수,28.0,140.0,7787.0,266.0,6633.0
2017-09-13,2분위수,42.0,98.0,8906.0,336.0,7608.0
2017-09-13,3분위수,35.0,77.0,8833.0,329.0,8561.0
2017-09-13,4분위수,105.0,294.0,10983.0,602.0,8583.0
2017-09-14,1분위수,35.0,126.0,7332.0,161.0,6473.0
2017-09-14,2분위수,14.0,231.0,9033.0,420.0,8560.0
2017-09-14,3분위수,63.0,189.0,8969.0,259.0,7895.0
2017-09-14,4분위수,91.0,224.0,11182.0,539.0,10474.0
2017-09-15,1분위수,35.0,161.0,7880.0,245.0,7331.0
2017-09-15,2분위수,56.0,231.0,9503.0,329.0,8435.0
2017-09-15,3분위수,28.0,133.0,9148.0,350.0,9460.0
2017-09-15,4분위수,63.0,287.0,9584.0,560.0,8999.0
2017-09-16,1분위수,7.0,126.0,7924.0,210.0,7981.0
2017-09-16,2분위수,35.0,161.0,10926.0,252.0,8271.0
2017-09-16,3분위수,14.0,175.0,8672.0,315.0,8500.0
2017-09-16,4분위수,154.0,315.0,9515.0,595.0,9717.0
2017-09-17,1분위수,14.0,35.0,7847.0,259.0,7005.0
2017-09-17,2분위수,49.0,203.0,10066.0,420.0,8442.0
2017-09-17,3분위수,56.0,98.0,10946.0,294.0,8450.0
2017-09-17,4분위수,105.0,217.0,9750.0,511.0,9465.0
2017-09-18,1분위수,14.0,147.0,6894.0,182.0,6738.0
2017-09-18,2분위수,28.0,105.0,7525.0,385.0,7382.0
2017-09-18,3분위수,21.0,133.0,8670.0,252.0,7685.0
2017-09-18,4분위수,77.0,217.0,11647.0,441.0,10077.0
2017-09-19,1분위수,140.0,105.0,7539.0,210.0,6717.0
2017-09-19,2분위수,77.0,161.0,8718.0,336.0,7163.0
2017-09-19,3분위수,49.0,77.0,8200.0,301.0,8503.0
2017-09-19,4분위수,161.0,273.0,11054.0,574.0,9577.0
2017-09-20,1분위수,42.0,119.0,7647.0,224.0,6041.0
2017-09-20,2분위수,35.0,91.0,8992.0,287.0,7571.0
2017-09-20,3분위수,63.0,189.0,9121.0,322.0,6520.0
2017-09-20,4분위수,203.0,280.0,11054.0,504.0,10269.0
2017-09-21,1분위수,28.0,140.0,7999.0,189.0,6536.0
2017-09-21,2분위수,84.0,175.0,8664.0,322.0,7804.0
2017-09-21,3분위수,63.0,119.0,8909.0,238.0,6962.0
2017-09-21,4분위수,84.0,175.0,11328.0,532.0,9580.0
2017-09-22,1분위수,56.0,147.0,8930.0,301.0,7493.0
2017-09-22,2분위수,77.0,175.0,9125.0,378.0,8687.0
2017-09-22,3분위수,56.0,133.0,9867.0,364.0,7056.0
2017-09-22,4분위수,126.0,266.0,11943.0,392.0,9587.0
2017-09-23,1분위수,84.0,84.0,7676.0,259.0,7161.0
2017-09-23,2분위수,28.0,196.0,10619.0,350.0,8021.0
2017-09-23,3분위수,42.0,182.0,8401.0,294.0,8150.0
2017-09-23,4분위수,119.0,259.0,9755.0,700.0,9908.0
2017-09-24,1분위수,91.0,91.0,8659.0,231.0,7880.0
2017-09-24,2분위수,112.0,126.0,9918.0,315.0,8692.0
2017-09-24,3분위수,105.0,119.0,8632.0,322.0,7929.0
2017-09-24,4분위수,112.0,308.0,10322.0,595.0,10368.0
2017-09-25,1분위수,63.0,119.0,6664.0,259.0,6906.0
2017-09-25,2분위수,91.0,182.0,8497.0,322.0,7648.0
2017-09-25,3분위수,84.0,126.0,7701.0,343.0,8202.0
2017-09-25,4분위수,161.0,175.0,12480.0,511.0,10349.0
2017-09-26,1분위수,63.0,105.0,7246.0,287.0,7010.0
2017-09-26,2분위수,42.0,203.0,8985.0,413.0,7247.0
2017-09-26,3분위수,42.0,119.0,9282.0,420.0,8230.0
2017-09-26,4분위수,140.0,140.0,11507.0,476.0,9964.0
2017-09-27,1분위수,35.0,98.0,7276.0,336.0,6546.0
2017-09-27,2분위수,56.0,203.0,8153.0,399.0,6921.0
2017-09-27,3분위수,35.0,147.0,8958.0,203.0,7128.0
2017-09-27,4분위수,105.0,203.0,10751.0,413.0,9588.0
2017-09-28,1분위수,28.0,112.0,8133.0,231.0,7177.0
2017-09-28,2분위수,56.0,224.0,8721.0,238.0,6313.0
2017-09-28,3분위수,84.0,133.0,8828.0,273.0,6751.0
2017-09-28,4분위수,119.0,287.0,11796.0,448.0,9588.0
2017-09-29,1분위수,35.0,217.0,8835.0,322.0,6751.0
2017-09-29,2분위수,42.0,266.0,8895.0,343.0,6891.0
2017-09-29,3분위수,91.0,224.0,8764.0,392.0,7358.0
2017-09-29,4분위수,161.0,308.0,10758.0,532.0,10438.0
2017-09-30,1분위수,14.0,217.0,8783.0,273.0,7534.0
2017-09-30,2분위수,63.0,203.0,9717.0,301.0,8492.0
2017-09-30,3분위수,21.0,196.0,8798.0,245.0,8639.0
2017-09-30,4분위수,140.0,322.0,9478.0,532.0,8457.0
2017-10-01,1분위수,35.0,112.0,8476.0,273.0,6673.0
2017-10-01,2분위수,28.0,98.0,7564.0,252.0,7331.0
2017-10-01,3분위수,21.0,133.0,8752.0,343.0,7304.0
2017-10-01,4분위수,147.0,364.0,11034.0,623.0,10929.0
2017-10-02,1분위수,14.0,70.0,7357.0,210.0,6695.0
2017-10-02,2분위수,14.0,133.0,9203.0,315.0,7584.0
2017-10-02,3분위수,70.0,91.0,9406.0,259.0,8546.0
2017-10-02,4분위수,70.0,203.0,10364.0,595.0,10797.0
2017-10-03,1분위수,42.0,35.0,7911.0,231.0,7092.0
2017-10-03,2분위수,14.0,77.0,8880.0,259.0,7081.0
2017-10-03,3분위수,42.0,98.0,9668.0,224.0,7790.0
2017-10-03,4분위수,91.0,217.0,12539.0,518.0,11303.0
2017-10-04,1분위수,28.0,42.0,8332.0,189.0,6932.0
2017-10-04,2분위수,56.0,105.0,9849.0,252.0,8208.0
2017-10-04,3분위수,42.0,98.0,8556.0,301.0,7288.0
2017-10-04,4분위수,49.0,238.0,12964.0,525.0,10399.0
2017-10-05,1분위수,49.0,56.0,8327.0,217.0,6072.0
2017-10-05,2분위수,70.0,154.0,10078.0,294.0,7440.0
2017-10-05,3분위수,28.0,154.0,9132.0,378.0,7017.0
2017-10-05,4분위수,84.0,189.0,11880.0,497.0,10813.0
2017-10-06,1분위수,14.0,105.0,9085.0,273.0,6123.0
2017-10-06,2분위수,49.0,119.0,10134.0,315.0,7556.0
2017-10-06,3분위수,21.0,189.0,8687.0,245.0,7336.0
2017-10-06,4분위수,105.0,280.0,11197.0,553.0,11745.0
2017-10-07,1분위수,56.0,98.0,7275.0,301.0,7082.0
