date.gs,마스크_01,스타킹_01,스테디셀러_01,일회용품_01,"계절성(여름,겨울)_01",마스크_02,스타킹_02,스테디셀러_02,일회용품_02,"계절성(여름,겨울)_02",마스크_03,스타킹_03,스테디셀러_03,일회용품_03,"계절성(여름,겨울)_03",마스크_04,스타킹_04,스테디셀러_04,일회용품_04,"계절성(여름,겨울)_04",스테디셀러_la,우상향상품_la,"계절성(가을,겨울)_la",계절성(여름)_la,최대기온,최대풍속,최소기온,평균기온,평균풍속,총강수량,일교차,미세먼지농도(㎍/㎥),미세먼지언급량,맛집언급량,취미언급량,건강언급량,데이터언급량
2017-05-29,35.0,161.0,7105.0,252.0,7185.0,21.0,140.0,7872.0,336.0,8804.0,56.0,91.0,8515.0,238.0,7927.0,133.0,315.0,10428.0,336.0,10088.0,39330.0,11294.0,1887.0,12369.0,28.788,4.112000000000001,17.967999999999996,22.428,1.7519999999999998,0.0,10.82,60.0,3182,7046,2976,10364,3853
2017-05-30,63.0,154.0,7167.0,189.0,6405.0,49.0,168.0,8466.0,308.0,8964.0,28.0,126.0,8540.0,357.0,7393.0,147.0,224.0,11661.0,371.0,9032.0,49659.0,9433.0,2254.0,10550.0,30.464,4.06,17.959999999999994,23.4,1.7759999999999996,0.0,12.504,45.0,3048,7687,3044,11141,3373
2017-05-31,35.0,112.0,8254.0,210.0,8373.0,21.0,161.0,9147.0,357.0,8442.0,49.0,154.0,7586.0,245.0,7475.0,119.0,329.0,10365.0,546.0,8242.0,63844.0,12713.0,3639.0,14048.0,29.191999999999997,3.5719999999999987,17.288,22.916000000000004,1.4400000000000004,0.0,11.904000000000002,33.0,2242,6878,2795,10249,3173
2017-06-01,21.0,63.0,8090.0,252.0,6854.0,56.0,175.0,10136.0,238.0,8883.0,21.0,231.0,9626.0,301.0,7277.0,98.0,287.0,11224.0,546.0,7902.0,53307.0,13293.0,3127.0,12038.0,27.096,4.992000000000001,19.387999999999998,23.176,2.1919999999999997,1.34,7.707999999999998,34.0,2169,6677,2773,9909,3361
2017-06-02,42.0,140.0,9161.0,287.0,6966.0,35.0,224.0,9338.0,287.0,7879.0,56.0,98.0,9217.0,329.0,8393.0,98.0,252.0,9976.0,455.0,8539.0,56144.0,13835.0,3346.0,12846.0,25.776,4.2200000000000015,15.332,20.532,2.064,0.0,10.444,27.0,2066,6449,2823,9406,3187
2017-06-03,21.0,77.0,7960.0,238.0,8174.0,21.0,161.0,9071.0,350.0,9485.0,70.0,140.0,9182.0,469.0,8981.0,105.0,203.0,9433.0,469.0,8730.0,50889.0,14532.0,3014.0,12552.0,26.16800000000001,4.636,16.224,20.396,2.164,0.0,9.943999999999999,31.0,1316,4905,2798,6411,2848
2017-06-04,14.0,63.0,8305.0,196.0,7862.0,56.0,84.0,8997.0,287.0,9019.0,28.0,84.0,9200.0,259.0,7885.0,98.0,210.0,9589.0,539.0,8806.0,58297.0,13588.0,3265.0,12474.0,28.248,4.464,15.02,21.648000000000003,1.816,0.0,13.228000000000002,27.0,1496,5241,3015,6343,3058
2017-06-05,28.0,91.0,7244.0,252.0,6858.0,70.0,189.0,8775.0,329.0,8374.0,42.0,91.0,8523.0,336.0,8408.0,112.0,259.0,10212.0,518.0,10144.0,65635.0,12890.0,3743.0,15062.0,30.096000000000004,3.46,16.304000000000002,23.571999999999992,1.4479999999999995,0.0,13.792000000000005,26.0,2025,6880,3301,9740,3459
2017-06-06,28.0,49.0,8411.0,175.0,5885.0,35.0,140.0,9749.0,329.0,6928.0,21.0,112.0,9166.0,210.0,8152.0,84.0,252.0,9531.0,448.0,10299.0,48156.0,10957.0,3016.0,11680.0,23.352,4.012,14.332,19.032,1.9480000000000004,12.56,9.02,18.0,1271,6514,2927,6811,3471
2017-06-07,21.0,147.0,8324.0,196.0,6176.0,70.0,252.0,8398.0,231.0,7143.0,28.0,70.0,8904.0,287.0,6789.0,98.0,210.0,10155.0,455.0,9240.0,66175.0,12058.0,3746.0,12771.0,19.536,3.792,15.088,17.744,1.624,11.78,4.448,15.0,1587,7492,3123,9970,3855
2017-06-08,35.0,161.0,6709.0,280.0,6728.0,56.0,161.0,9897.0,203.0,7415.0,49.0,161.0,9162.0,343.0,7904.0,63.0,280.0,12063.0,483.0,8236.0,36264.0,8809.0,1923.0,9670.0,25.771999999999995,4.2,15.235999999999999,20.028,1.8880000000000001,0.0,10.536,35.0,1806,7176,3272,9707,3124
2017-06-09,56.0,105.0,8776.0,287.0,7743.0,77.0,196.0,9261.0,308.0,7708.0,70.0,182.0,8886.0,231.0,7167.0,119.0,329.0,9781.0,357.0,9765.0,34405.0,11606.0,1707.0,9893.0,25.984,5.063999999999999,17.18,21.116,2.528,0.08,8.803999999999998,53.0,1607,6769,3912,9683,3152
2017-06-10,35.0,98.0,8625.0,280.0,7129.0,70.0,168.0,10018.0,427.0,8691.0,70.0,112.0,8154.0,238.0,8391.0,84.0,182.0,9438.0,581.0,8680.0,45890.0,10667.0,2761.0,11097.0,27.20933333333333,3.586666666666667,15.832,21.240000000000006,1.634666666666667,3.22,11.37733333333333,42.0,1109,5245,2455,6337,3421
2017-06-11,35.0,49.0,8910.0,280.0,8317.0,63.0,154.0,9576.0,364.0,8593.0,35.0,91.0,8787.0,329.0,7836.0,70.0,182.0,10641.0,392.0,8215.0,40574.0,10482.0,2433.0,12331.0,29.146666666666665,4.3053333333333335,14.720000000000002,22.54,1.7253333333333334,0.0,14.42666666666667,28.0,1143,6099,3126,6349,4093
2017-06-12,14.0,119.0,6810.0,245.0,6441.0,70.0,196.0,10118.0,420.0,8271.0,56.0,91.0,9153.0,392.0,7508.0,147.0,238.0,10670.0,420.0,9698.0,43164.0,10635.0,2182.0,11746.0,27.716000000000005,4.032000000000001,17.076,21.844,1.984,0.0,10.64,27.0,1609,7387,3275,10100,3912
2017-06-13,42.0,84.0,7657.0,259.0,7733.0,42.0,210.0,9058.0,294.0,8061.0,56.0,91.0,7339.0,308.0,7629.0,119.0,273.0,10279.0,546.0,11685.0,42542.0,9975.0,2395.0,10805.0,26.016,4.1640000000000015,17.887999999999998,21.196,1.736,0.1,8.128,31.0,1301,7279,3337,10236,3953
2017-06-14,28.0,70.0,7129.0,322.0,7581.0,56.0,140.0,8928.0,399.0,6690.0,21.0,56.0,8623.0,322.0,7739.0,56.0,224.0,9495.0,532.0,9026.0,37913.0,9974.0,2181.0,11131.0,27.092,4.000000000000001,17.375999999999998,21.648,1.888,0.0,9.716000000000001,41.0,1343,6946,2882,9815,3919
2017-06-15,70.0,126.0,7992.0,294.0,7774.0,42.0,98.0,7743.0,329.0,7720.0,28.0,140.0,9627.0,406.0,8507.0,63.0,287.0,10159.0,434.0,8427.0,46042.0,11614.0,2511.0,12113.0,29.636000000000006,3.999999999999999,17.412,22.888,1.876,0.0,12.224,46.0,1142,6801,2655,9813,3471
2017-06-16,21.0,126.0,8522.0,301.0,8361.0,49.0,224.0,9421.0,371.0,8206.0,21.0,84.0,9798.0,308.0,8257.0,126.0,280.0,10593.0,469.0,7969.0,51962.0,11578.0,2906.0,12546.0,32.540000000000006,4.096,19.340000000000003,24.963999999999995,1.6679999999999997,0.0,13.2,59.0,1532,6931,2713,9931,3577
2017-06-17,21.0,42.0,8391.0,336.0,7647.0,42.0,147.0,8710.0,287.0,8324.0,42.0,49.0,9422.0,322.0,7860.0,98.0,210.0,9342.0,581.0,8250.0,53631.0,12600.0,2653.0,10576.0,29.572000000000006,3.6439999999999997,20.028,24.072,1.756,0.0,9.544,46.0,837,4952,2089,6005,2809
2017-06-18,14.0,14.0,6962.0,196.0,7951.0,28.0,105.0,9488.0,294.0,8584.0,42.0,63.0,9174.0,294.0,8436.0,84.0,238.0,10951.0,490.0,8905.0,48993.0,12235.0,2469.0,14409.0,31.852,3.952,18.472,24.34,1.58,0.0,13.379999999999995,40.0,790,5621,3794,6274,3280
2017-06-19,21.0,98.0,6749.0,287.0,7220.0,42.0,168.0,8384.0,301.0,9246.0,42.0,49.0,7809.0,364.0,6988.0,105.0,161.0,11450.0,497.0,7817.0,43021.0,10341.0,1561.0,10405.0,30.27600000000001,3.3360000000000003,18.724,24.6,1.3239999999999998,0.0,11.552,47.0,1335,7516,2892,10417,3528
2017-06-20,21.0,126.0,7383.0,294.0,8157.0,56.0,147.0,7555.0,203.0,8107.0,56.0,91.0,8585.0,420.0,7835.0,105.0,224.0,10956.0,588.0,10936.0,38422.0,9502.0,2215.0,10255.0,32.224000000000004,3.4040000000000004,19.572,25.652,1.388,0.0,12.651999999999996,44.0,1279,7385,2854,10412,3243
2017-06-21,14.0,105.0,6619.0,259.0,6920.0,7.0,105.0,8581.0,280.0,8103.0,28.0,105.0,8194.0,175.0,7420.0,98.0,266.0,11321.0,490.0,8774.0,35066.0,10410.0,1888.0,11678.0,31.056000000000004,4.54,21.248,25.064,1.896,0.0,9.807999999999998,49.0,1238,6901,2754,10683,3309
2017-06-22,21.0,126.0,8712.0,231.0,8423.0,14.0,84.0,10003.0,301.0,8618.0,42.0,84.0,8441.0,294.0,8746.0,105.0,294.0,11909.0,525.0,8767.0,44730.0,10483.0,2144.0,13136.0,30.14800000000001,4.023999999999999,20.548,24.980000000000004,1.7479999999999998,0.0,9.6,35.0,1037,7134,2812,9977,3043
2017-06-23,14.0,98.0,8024.0,322.0,7693.0,56.0,126.0,9487.0,266.0,8288.0,28.0,126.0,9145.0,301.0,7719.0,70.0,273.0,10008.0,469.0,7660.0,41888.0,10081.0,2510.0,11345.0,33.580000000000005,4.156000000000001,20.908,26.552,1.4280000000000002,0.0,12.672,40.0,912,6761,2675,9592,3316
2017-06-24,0.0,84.0,8863.0,224.0,8486.0,28.0,70.0,9022.0,336.0,8093.0,35.0,91.0,8471.0,329.0,7836.0,77.0,287.0,10480.0,462.0,8956.0,48675.0,9206.0,2293.0,12005.0,27.648000000000003,3.464,20.448,24.056,1.084,2.08,7.2,35.0,591,5343,2379,6162,3379
2017-06-25,35.0,42.0,8247.0,238.0,7397.0,28.0,49.0,9981.0,238.0,7959.0,7.0,98.0,9241.0,287.0,8185.0,63.0,203.0,8473.0,735.0,9011.0,44552.0,11216.0,1816.0,11931.0,28.224,3.444,20.3,23.256,1.1639999999999997,8.34,7.923999999999999,31.0,778,5583,2823,6335,3501
2017-06-26,42.0,98.0,7460.0,280.0,6141.0,28.0,175.0,8372.0,315.0,7349.0,7.0,112.0,8562.0,343.0,7711.0,56.0,224.0,11203.0,371.0,9585.0,39737.0,8732.0,2326.0,10257.0,29.732,4.775999999999999,19.8,22.88,1.6239999999999997,18.98,9.932000000000002,27.5,1312,8068,3015,9550,3646
2017-06-27,21.0,70.0,7919.0,308.0,7212.0,42.0,119.0,7765.0,371.0,7243.0,7.0,84.0,8608.0,364.0,8958.0,84.0,252.0,10959.0,399.0,9145.0,33489.0,10008.0,1744.0,8508.0,29.932,3.5360000000000014,20.372,24.68,1.48,2.7,9.559999999999997,24.0,1128,7472,2709,9511,3251
2017-06-28,42.0,119.0,8037.0,231.0,7614.0,7.0,84.0,8937.0,315.0,7892.0,28.0,98.0,8705.0,308.0,7207.0,21.0,189.0,11861.0,602.0,10482.0,43050.0,9758.0,1891.0,9494.0,30.704,3.472,21.884,25.764,1.4479999999999995,0.48,8.82,33.0,1001,7217,2855,10032,3327
2017-06-29,14.0,63.0,7656.0,259.0,7734.0,21.0,182.0,8173.0,273.0,9057.0,21.0,84.0,7924.0,238.0,8077.0,56.0,189.0,10938.0,406.0,7522.0,49400.0,10417.0,1416.0,10002.0,31.256000000000004,3.424,21.515999999999995,25.904,1.484,0.0,9.740000000000002,42.0,1106,7100,2876,9856,3145
2017-06-30,7.0,119.0,8663.0,203.0,7958.0,28.0,91.0,9036.0,350.0,8770.0,21.0,63.0,9627.0,238.0,8401.0,119.0,224.0,10707.0,455.0,9093.0,42901.0,11287.0,1962.0,10036.0,30.948,3.3840000000000003,21.884,25.988,1.5039999999999998,0.0,9.064,45.0,1177,6964,2719,9839,3155
2017-07-01,14.0,91.0,8862.0,259.0,7578.0,21.0,105.0,10167.0,406.0,8814.0,14.0,56.0,9899.0,385.0,8145.0,63.0,329.0,12389.0,574.0,7657.0,41379.0,10848.0,2395.0,11272.0,30.4,3.804,22.211999999999996,25.012,1.4239999999999997,0.82,8.188000000000002,36.0,696,5497,2321,6285,3033
2017-07-02,21.0,14.0,9178.0,294.0,7586.0,21.0,49.0,10042.0,329.0,8416.0,49.0,70.0,8753.0,273.0,7580.0,70.0,154.0,10569.0,560.0,9232.0,37771.0,9027.0,2033.0,9667.0,27.1,4.635999999999999,22.048000000000002,24.324000000000005,1.5799999999999996,79.54,5.0520000000000005,22.0,632,5790,2350,5910,3293
2017-07-03,14.0,63.0,7647.0,259.0,8203.0,35.0,70.0,9367.0,308.0,7612.0,28.0,42.0,9289.0,371.0,7232.0,63.0,210.0,10773.0,441.0,9643.0,41749.0,11136.0,2035.0,11096.0,28.558000000000003,5.038,22.008,24.993999999999996,2.338,41.74,6.5500000000000025,25.0,962,7375,2695,9277,3737
2017-07-04,0.0,84.0,8377.0,259.0,7289.0,56.0,133.0,8809.0,343.0,9777.0,35.0,63.0,9208.0,224.0,7288.0,63.0,231.0,12423.0,476.0,8063.0,38747.0,12052.0,2324.0,8759.0,31.784,3.5640000000000005,23.256,26.591999999999995,1.4080000000000004,4.04,8.527999999999999,28.0,877,7293,2725,9325,3442
2017-07-05,14.0,105.0,9033.0,266.0,8502.0,35.0,105.0,9280.0,399.0,9161.0,14.0,56.0,9274.0,364.0,7794.0,56.0,217.0,10303.0,553.0,9000.0,43169.0,11291.0,1777.0,9998.0,33.251999999999995,3.0720000000000005,22.872,27.444000000000006,1.18,0.0,10.380000000000004,40.0,935,7352,3317,10333,3487
2017-07-06,28.0,98.0,8112.0,364.0,6563.0,28.0,154.0,9083.0,343.0,8811.0,42.0,84.0,7954.0,343.0,6559.0,70.0,308.0,10680.0,693.0,8594.0,45496.0,11286.0,1742.0,11090.0,34.24,4.226,23.324,27.27066666666667,1.3,14.06,10.916,47.0,906,7183,3295,9903,3416
2017-07-07,7.0,105.0,9914.0,378.0,8359.0,28.0,168.0,10163.0,308.0,8751.0,14.0,84.0,8987.0,287.0,8632.0,63.0,245.0,12010.0,616.0,8141.0,42403.0,10374.0,1814.0,10841.0,28.728,3.972,24.14,26.34133333333334,1.7199999999999998,18.6,4.588000000000001,13.0,867,6928,3127,9228,3235
2017-07-08,14.0,49.0,8676.0,301.0,7250.0,21.0,112.0,9100.0,364.0,8732.0,21.0,49.0,8071.0,371.0,8409.0,63.0,161.0,10123.0,476.0,8284.0,38131.0,10773.0,1706.0,9231.0,28.372000000000003,4.064,24.248,26.072000000000006,2.04,6.28,4.123999999999999,23.0,532,5262,2518,6197,2863
2017-07-09,14.0,35.0,9726.0,315.0,7844.0,7.0,77.0,8196.0,343.0,9793.0,21.0,91.0,9677.0,315.0,7956.0,56.0,112.0,10248.0,448.0,7704.0,38712.0,10671.0,2147.0,10036.0,30.268,3.3599999999999994,23.376000000000005,25.892000000000003,1.048,42.1,6.892,28.33333333333333,424,5799,2799,6067,3090
2017-07-10,14.0,77.0,8408.0,259.0,6139.0,0.0,147.0,8759.0,259.0,6798.0,7.0,63.0,9783.0,441.0,7072.0,42.0,126.0,9999.0,518.0,9030.0,39591.0,8880.0,1307.0,9235.0,26.09400000000001,4.747999999999998,22.406,24.336,1.7919999999999998,128.76,3.6880000000000006,33.666666666666664,756,7756,2765,9770,3502
2017-07-11,35.0,154.0,8023.0,315.0,8541.0,49.0,105.0,8649.0,343.0,8209.0,28.0,84.0,8905.0,238.0,6379.0,77.0,231.0,11164.0,553.0,8439.0,42544.0,11688.0,1523.0,12075.0,31.668000000000006,3.2320000000000007,22.28,26.351999999999997,1.412,2.08,9.388000000000003,39.0,1018,7617,2808,10454,3442
2017-07-12,28.0,84.0,7289.0,224.0,7557.0,56.0,105.0,9076.0,378.0,8296.0,28.0,56.0,10090.0,378.0,8408.0,84.0,273.0,10675.0,567.0,8948.0,46923.0,10667.0,2545.0,10688.0,31.580000000000005,3.4359999999999995,24.291999999999998,27.20400000000001,1.6,0.08,7.288000000000002,41.0,983,7944,2625,10973,3120
2017-07-13,21.0,84.0,7902.0,315.0,9337.0,21.0,147.0,9019.0,350.0,8881.0,42.0,77.0,9211.0,245.0,8684.0,63.0,252.0,11473.0,616.0,8372.0,37984.0,10592.0,1854.0,11095.0,32.292,2.9440000000000004,22.916,27.54,1.164,0.0,9.375999999999998,44.0,830,7310,4048,10286,3014
2017-07-14,21.0,35.0,8411.0,350.0,9223.0,28.0,105.0,9592.0,392.0,9075.0,35.0,77.0,9631.0,336.0,8221.0,77.0,231.0,9554.0,553.0,8449.0,57254.0,9903.0,2069.0,11312.0,33.41199999999999,4.500000000000001,25.356,28.548000000000002,1.54,1.12,8.056000000000001,40.0,823,7071,2740,10064,3058
2017-07-15,14.0,49.0,8310.0,161.0,8005.0,28.0,84.0,8757.0,217.0,8611.0,35.0,105.0,9747.0,294.0,8560.0,105.0,154.0,8466.0,714.0,9435.0,49843.0,11757.0,2103.0,10189.0,27.004,3.888,22.7,24.72000000000001,1.56,44.84,4.3039999999999985,17.0,396,5413,2504,6196,2957
2017-07-16,0.0,28.0,7637.0,217.0,8219.0,56.0,49.0,9247.0,441.0,8398.0,56.0,35.0,9525.0,392.0,8078.0,70.0,203.0,11432.0,483.0,8070.0,45567.0,10199.0,2287.0,10038.0,28.996,3.5160000000000013,22.892,25.92400000000001,1.2320000000000002,30.66,6.104000000000001,17.5,437,5827,2874,6273,3207
2017-07-17,35.0,91.0,7618.0,238.0,7605.0,21.0,56.0,8000.0,343.0,8162.0,21.0,49.0,9191.0,245.0,7920.0,42.0,231.0,10505.0,616.0,8484.0,54694.0,10116.0,1707.0,10548.0,29.399999999999995,3.5800000000000005,23.700000000000006,26.58400000000001,1.4399999999999995,3.48,5.7,18.0,666,7982,3123,10062,3419
2017-07-18,14.0,42.0,7563.0,266.0,7843.0,0.0,147.0,9634.0,329.0,7777.0,28.0,140.0,9099.0,336.0,7305.0,63.0,217.0,11244.0,504.0,8497.0,38793.0,12455.0,1816.0,11419.0,30.788,2.7,23.388,26.284,1.156,2.04,7.4,23.0,681,7537,2802,9938,3116
2017-07-19,42.0,77.0,6975.0,315.0,7696.0,7.0,168.0,10016.0,371.0,8316.0,28.0,91.0,8289.0,273.0,7947.0,42.0,266.0,11779.0,469.0,8032.0,53780.0,10996.0,2108.0,10945.0,33.8,3.2880000000000003,24.36,28.148000000000003,1.2519999999999998,0.02,9.44,34.0,1087,7683,2938,10748,3951
2017-07-20,28.0,63.0,8541.0,210.0,8035.0,28.0,126.0,8555.0,329.0,7548.0,14.0,91.0,9337.0,210.0,8091.0,84.0,210.0,11835.0,532.0,8247.0,41261.0,11395.0,2360.0,10508.0,34.540000000000006,3.46,25.375999999999994,29.54000000000001,1.5119999999999998,0.0,9.164,46.0,967,7678,2834,10667,3888
2017-07-21,14.0,77.0,8507.0,322.0,7866.0,28.0,126.0,8646.0,273.0,9134.0,7.0,49.0,9580.0,315.0,7141.0,112.0,175.0,10697.0,434.0,8515.0,46781.0,12853.0,2256.0,10766.0,32.72000000000001,3.4199999999999995,26.976,29.676,1.8400000000000003,0.0,5.744000000000002,51.0,877,7246,2934,10440,3747
2017-07-22,7.0,14.0,8162.0,182.0,7418.0,7.0,112.0,9882.0,385.0,8441.0,28.0,63.0,9152.0,343.0,8384.0,98.0,147.0,10483.0,700.0,6769.0,43489.0,12560.0,1923.0,11240.0,32.576,3.3479999999999994,27.04,28.956000000000003,1.644,0.78,5.535999999999999,48.0,610,5725,2545,7059,3383
2017-07-23,14.0,35.0,8222.0,273.0,7684.0,49.0,42.0,9733.0,287.0,7834.0,0.0,42.0,8083.0,357.0,7187.0,56.0,189.0,11259.0,553.0,7918.0,37617.0,11244.0,1742.0,10222.0,28.492000000000004,3.452,25.5,26.852,1.6239999999999997,82.42,2.992,38.0,586,5960,2926,6740,3781
2017-07-24,0.0,63.0,7283.0,252.0,7424.0,63.0,133.0,7809.0,308.0,8938.0,14.0,91.0,9307.0,231.0,7993.0,84.0,238.0,11490.0,504.0,8958.0,47503.0,9866.0,1380.0,9533.0,27.86800000000001,2.38,24.82,26.056,0.92,3.92,3.048,28.0,755,7978,3278,10402,3856
2017-07-25,21.0,35.0,7700.0,301.0,7559.0,42.0,182.0,8475.0,273.0,10267.0,0.0,70.0,8526.0,350.0,8913.0,77.0,182.0,11033.0,406.0,9808.0,37252.0,9747.0,2107.0,11711.0,34.928000000000004,3.787999999999999,24.3,29.22,1.5719999999999998,0.0,10.628000000000002,26.0,931,7740,3040,10573,3677
2017-07-26,7.0,63.0,7435.0,371.0,8614.0,28.0,63.0,8380.0,322.0,8039.0,14.0,77.0,9323.0,385.0,6912.0,35.0,203.0,10841.0,532.0,10278.0,39516.0,12236.0,2287.0,11749.0,32.888000000000005,3.868,24.184,28.32399999999999,1.932,0.0,8.704,16.0,978,7549,2953,11024,3364
2017-07-27,21.0,63.0,7253.0,231.0,7941.0,14.0,49.0,8553.0,308.0,8243.0,0.0,21.0,7462.0,294.0,7892.0,49.0,133.0,10032.0,504.0,9483.0,33823.0,10227.0,2363.0,9273.0,29.408,2.7880000000000003,24.123999999999995,26.68,1.3159999999999998,2.54,5.284,27.0,707,7443,2838,10579,3765
2017-07-28,14.0,91.0,8024.0,224.0,7664.0,0.0,126.0,9746.0,392.0,7406.0,21.0,56.0,9319.0,245.0,7252.0,70.0,231.0,10766.0,602.0,8335.0,44073.0,11502.0,1599.0,10841.0,26.724,2.516,23.776,25.068,1.0639999999999998,8.9,2.9480000000000013,25.0,586,7094,2894,9610,3656
2017-07-29,7.0,21.0,8363.0,245.0,8515.0,7.0,84.0,9027.0,343.0,9067.0,21.0,56.0,7358.0,322.0,9524.0,105.0,98.0,10422.0,469.0,8279.0,42689.0,10445.0,2219.0,9597.0,30.306000000000004,3.352,24.836,26.960000000000004,1.624,0.0,5.4700000000000015,13.0,400,6125,2850,6721,3579
2017-07-30,28.0,42.0,8100.0,329.0,7446.0,28.0,63.0,8280.0,434.0,8551.0,28.0,14.0,8402.0,385.0,7900.0,70.0,126.0,9155.0,539.0,8607.0,43670.0,10999.0,1487.0,10439.0,32.4,3.244,24.456,27.644,1.4480000000000002,0.0,7.944000000000003,20.0,344,5945,2742,6378,3818
2017-07-31,7.0,42.0,7905.0,266.0,6619.0,7.0,91.0,8886.0,378.0,7968.0,42.0,28.0,8450.0,322.0,7471.0,70.0,126.0,10107.0,532.0,8466.0,44112.0,12161.0,1998.0,9673.0,27.056,2.9640000000000004,23.852,25.264,1.068,8.6,3.204,20.0,590,7947,3138,9668,4487
2017-08-01,28.0,42.0,7541.0,252.0,7138.0,7.0,91.0,8764.0,301.0,8162.0,35.0,35.0,8862.0,294.0,8359.0,28.0,133.0,10941.0,560.0,8876.0,45096.0,11464.0,2363.0,11166.0,33.56,2.9199999999999995,23.42,28.144,1.1599999999999997,1.46,10.14,22.0,616,7829,3283,9961,3819
2017-08-02,21.0,21.0,8214.0,203.0,7604.0,28.0,112.0,8837.0,413.0,8351.0,42.0,35.0,9031.0,350.0,8576.0,84.0,133.0,11830.0,490.0,8664.0,44213.0,10048.0,2143.0,11462.0,33.42,2.712,25.984,29.488,0.9720000000000002,1.48,7.435999999999999,33.0,645,7825,3016,10105,3716
2017-08-03,7.0,63.0,7827.0,231.0,8476.0,7.0,77.0,8680.0,357.0,8502.0,14.0,77.0,9369.0,252.0,7945.0,63.0,203.0,11724.0,721.0,10041.0,51041.0,10811.0,1997.0,12333.0,33.544000000000004,3.636,26.452,29.528,1.6840000000000002,0.0,7.091999999999998,23.0,629,7762,3017,9857,3648
2017-08-04,7.0,70.0,8931.0,280.0,8600.0,14.0,91.0,9739.0,434.0,8746.0,7.0,28.0,9509.0,343.0,8832.0,35.0,182.0,11281.0,525.0,7488.0,40282.0,11798.0,2395.0,10659.0,34.648,3.536,25.552,29.748,1.5520000000000005,0.0,9.095999999999998,23.0,567,7299,2855,9718,3500
2017-08-05,14.0,35.0,8549.0,350.0,8112.0,7.0,49.0,8721.0,357.0,8348.0,0.0,49.0,8808.0,350.0,8173.0,42.0,175.0,10113.0,539.0,8087.0,42357.0,10413.0,1962.0,11461.0,35.98,4.1880000000000015,26.951999999999998,30.924,1.456,0.0,9.027999999999997,27.0,385,5926,2545,6902,3182
2017-08-06,21.0,49.0,7263.0,259.0,8068.0,21.0,63.0,10248.0,322.0,8790.0,21.0,35.0,9069.0,336.0,8067.0,98.0,189.0,9627.0,511.0,8859.0,43969.0,9682.0,2035.0,10104.0,33.412000000000006,3.424,26.300000000000004,29.464,1.2799999999999998,3.86,7.112,23.0,417,5943,2682,6685,3288
2017-08-07,7.0,42.0,7121.0,196.0,8017.0,14.0,133.0,7023.0,343.0,7850.0,28.0,49.0,8106.0,301.0,8996.0,56.0,210.0,9620.0,462.0,8548.0,41843.0,13545.0,1707.0,10804.0,34.22000000000001,3.7960000000000003,25.712,28.911999999999992,1.568,0.0,8.508,28.0,634,7713,2949,10547,3645
2017-08-08,7.0,70.0,8072.0,266.0,8411.0,28.0,133.0,8939.0,280.0,7747.0,42.0,49.0,9529.0,259.0,7644.0,119.0,224.0,11025.0,455.0,7710.0,36597.0,9605.0,1813.0,9923.0,31.248000000000005,3.568,24.956,27.888,1.4,0.0,6.292000000000002,39.0,610,7460,3033,10506,3418
2017-08-09,7.0,35.0,7665.0,210.0,7908.0,42.0,77.0,8075.0,350.0,7559.0,14.0,84.0,8719.0,315.0,8104.0,28.0,147.0,10363.0,553.0,9022.0,42800.0,11327.0,2219.0,10475.0,31.512000000000004,3.448,23.752,27.131999999999994,1.5760000000000003,1.52,7.7600000000000025,30.0,580,7554,3116,13548,3198
2017-08-10,14.0,70.0,7775.0,308.0,7341.0,21.0,126.0,8802.0,322.0,7729.0,7.0,7.0,8409.0,280.0,7031.0,28.0,238.0,10617.0,637.0,8804.0,37221.0,11544.0,2033.0,9713.0,25.908,2.896000000000001,23.312,24.344,1.3159999999999998,21.88,2.596,7.0,508,7337,2718,10067,3434
2017-08-11,28.0,77.0,7662.0,280.0,6843.0,28.0,105.0,9257.0,336.0,9506.0,21.0,35.0,8420.0,322.0,8072.0,63.0,217.0,10912.0,637.0,8282.0,49396.0,9715.0,2181.0,10878.0,32.260000000000005,3.9359999999999986,23.488000000000003,26.888,1.644,3.82,8.772000000000002,8.5,578,7069,2732,9336,3543
2017-08-12,35.0,42.0,7734.0,315.0,6896.0,0.0,70.0,8943.0,420.0,10151.0,0.0,70.0,9433.0,378.0,7736.0,70.0,140.0,9948.0,567.0,8921.0,40977.0,10889.0,2359.0,11020.0,31.898,3.3360000000000003,23.156,27.23600000000001,1.6159999999999997,0.0,8.742,10.0,399,5418,2562,6149,2952
2017-08-13,42.0,70.0,8034.0,175.0,7080.0,21.0,49.0,8865.0,238.0,8818.0,28.0,56.0,9367.0,420.0,7677.0,84.0,161.0,8678.0,623.0,8996.0,37655.0,10414.0,1742.0,9418.0,28.196000000000005,3.848,23.86,25.951999999999998,2.0080000000000005,0.0,4.336,8.0,351,5518,2529,5951,3293
2017-08-14,21.0,63.0,8200.0,252.0,6775.0,0.0,105.0,9371.0,364.0,7531.0,14.0,42.0,8265.0,308.0,7405.0,119.0,245.0,10738.0,469.0,10115.0,39556.0,10302.0,2073.0,10109.0,26.624,3.9219999999999993,22.772,24.524,2.236,1.74,3.852,7.0,476,7681,2951,8867,3575
