날짜,과자,라면,마스크,맥주,면도기,생리대,생수,숙취해소제,스타킹,아이스크림,우산,탄산음료,네일,립컬러,립케어,마스크팩,바디로션,선케어,제모제,체중조절,크림로션,훼이셜클렌저,미세먼지언급량,맛집언급량,취미언급량,건강언급량,데이터언급량,지역번호,최대기온,최대풍속,최소기온,평균기온,평균풍속,총강수량,일교차,미세먼지농도(㎍/㎥)
2017-06-01,35980.0,21760.0,196.0,12423.0,301.0,1868.0,10555.0,3603.0,1023.0,28181.0,1421.0,7268.0,14472.0,29101.0,5206.0,170489.0,8165.0,24505.0,5098.0,2074.0,17536.0,17241.0,2169,6677,2773,9909,3361,406.68,27.096,4.992000000000001,19.388,23.176,2.192,1.34,7.707999999999999,34.0
2017-06-02,40202.0,21421.0,336.0,13600.0,280.0,1988.0,11588.0,3356.0,1031.0,27913.0,933.0,7880.0,15641.0,30557.0,5317.0,158776.0,8089.0,26950.0,4334.0,1634.0,18411.0,16515.0,2066,6449,2823,9406,3187,406.68,25.775999999999996,4.220000000000001,15.332,20.531999999999996,2.0639999999999996,0.0,10.443999999999999,27.0
2017-06-03,46142.0,21141.0,217.0,13851.0,280.0,2035.0,13786.0,3217.0,637.0,31461.0,7.0,6755.0,12212.0,24540.0,5567.0,136957.0,6081.0,24251.0,4006.0,1746.0,16292.0,13375.0,1316,4905,2798,6411,2848,406.68,26.16800000000001,4.636,16.224,20.396,2.164,0.0,9.944,31.0
2017-06-04,43923.0,20305.0,238.0,12532.0,224.0,1743.0,10555.0,2366.0,582.0,32813.0,28.0,7027.0,11447.0,20164.0,5271.0,122729.0,6590.0,15055.0,3747.0,2109.0,14800.0,14723.0,1496,5241,3015,6343,3058,406.68,28.247999999999998,4.4639999999999995,15.02,21.648000000000003,1.8159999999999998,0.0,13.228000000000002,27.0
2017-06-05,38390.0,20382.0,252.0,13714.0,322.0,1930.0,11853.0,2693.0,700.0,30326.0,28.0,7940.0,13816.0,26693.0,6370.0,155056.0,8197.0,19141.0,4952.0,2150.0,17241.0,16657.0,2025,6880,3301,9740,3459,406.68,30.096000000000004,3.46,16.304000000000002,23.571999999999992,1.4479999999999997,0.0,13.792000000000003,26.0
2017-06-06,44601.0,22838.0,168.0,12138.0,224.0,1313.0,7167.0,2429.0,553.0,21141.0,7110.0,5237.0,7104.0,16805.0,4147.0,105181.0,5243.0,11116.0,2509.0,1342.0,12209.0,10096.0,1271,6514,2927,6811,3471,406.68,23.351999999999997,4.012,14.331999999999999,19.031999999999996,1.9480000000000004,12.56,9.02,18.0
2017-06-07,37568.0,22658.0,217.0,9456.0,168.0,1713.0,9324.0,2097.0,805.0,14351.0,1521.0,5395.0,11847.0,29578.0,4840.0,202346.0,10497.0,16627.0,5248.0,2143.0,136878.0,33039.0,1587,7492,3123,9970,3855,406.68,19.535999999999998,3.7920000000000003,15.088,17.744,1.624,11.78,4.4479999999999995,15.0
2017-06-08,36208.0,23564.0,281.0,11148.0,210.0,1662.0,10745.0,2868.0,973.0,23859.0,21.0,6704.0,5830.0,8379.0,1923.0,49575.0,3055.0,6663.0,2510.0,1269.0,4623.0,6700.0,1806,7176,3272,9707,3124,406.68,25.771999999999995,4.2,15.236,20.028,1.888,0.0,10.536000000000001,35.0
2017-06-09,41340.0,23826.0,322.0,13481.0,224.0,1912.0,11259.0,3871.0,904.0,24973.0,707.0,6999.0,8995.0,11476.0,1707.0,43373.0,2436.0,6151.0,1857.0,1235.0,6116.0,6957.0,1607,6769,3912,9683,3152,406.68,25.984,5.063999999999999,17.18,21.116,2.528,0.08,8.803999999999998,53.0
2017-06-10,44037.0,22875.0,259.0,14775.0,308.0,2297.0,13819.0,3554.0,756.0,31578.0,679.0,7349.0,7872.0,11990.0,3089.0,51106.0,3161.0,7903.0,2328.0,1270.0,5932.0,7287.0,1109,5245,2455,6337,3421,406.68,27.209333333333333,3.586666666666667,15.831999999999999,21.240000000000006,1.634666666666667,3.22,11.37733333333333,42.0
2017-06-11,45248.0,21930.0,203.0,15555.0,308.0,1755.0,11530.0,2007.0,588.0,36220.0,21.0,6740.0,5095.0,10568.0,2761.0,48263.0,2581.0,8522.0,2180.0,1746.0,6811.0,7721.0,1143,6099,3126,6349,4093,406.68,29.146666666666665,4.3053333333333335,14.720000000000002,22.54,1.7253333333333334,0.0,14.42666666666667,28.0
2017-06-12,34874.0,21488.0,287.0,11095.0,259.0,2149.0,10529.0,1923.0,729.0,22414.0,28.0,6183.0,5793.0,9913.0,2838.0,46546.0,3495.0,6113.0,1962.0,1709.0,6665.0,6991.0,1609,7387,3275,10100,3912,406.68,27.716000000000005,4.032000000000001,17.076,21.844,1.984,0.0,10.64,27.0
2017-06-13,35321.0,23334.0,322.0,11707.0,301.0,1924.0,11023.0,2449.0,714.0,24827.0,364.0,6742.0,5463.0,8049.0,2395.0,43266.0,2325.0,6153.0,2184.0,942.0,5168.0,6226.0,1301,7279,3337,10236,3953,406.68,26.016,4.164000000000001,17.888,21.195999999999998,1.736,0.1,8.128,31.0
2017-06-14,35645.0,23754.0,196.0,11770.0,301.0,2015.0,9384.0,2736.0,808.0,23970.0,21.0,7050.0,9112.0,14799.0,2181.0,71799.0,3858.0,9730.0,3020.0,1709.0,8781.0,8923.0,1343,6946,2882,9815,3919,406.68,27.092000000000002,4.000000000000001,17.375999999999998,21.647999999999996,1.8880000000000001,0.0,9.716,41.0
2017-06-15,37169.0,22951.0,238.0,12538.0,322.0,2014.0,10517.0,3030.0,771.0,30946.0,,7423.0,8564.0,14762.0,3240.0,85261.0,4402.0,9912.0,3127.0,1306.0,8889.0,9070.0,1142,6801,2655,9813,3471,406.68,29.636000000000003,3.9999999999999987,17.412,22.888,1.876,0.0,12.224,46.0
2017-06-16,39905.0,22297.0,217.0,15086.0,280.0,2397.0,13811.0,3802.0,925.0,36031.0,21.0,7295.0,12029.0,14178.0,2906.0,85665.0,4001.0,12393.0,3347.0,1053.0,8528.0,9322.0,1532,6931,2713,9931,3577,406.68,32.540000000000006,4.096,19.340000000000003,24.963999999999995,1.6679999999999995,0.0,13.2,59.0
2017-06-17,41813.0,21186.0,203.0,16649.0,343.0,2431.0,13651.0,3901.0,448.0,36955.0,,6856.0,9879.0,16476.0,2653.0,73145.0,3820.0,11295.0,3313.0,1272.0,7649.0,8338.0,837,4952,2089,6005,2809,406.68,29.572000000000003,3.644,20.028,24.072,1.756,0.0,9.544,46.0
2017-06-18,38902.0,20250.0,210.0,14328.0,287.0,1692.0,10852.0,2353.0,420.0,36971.0,,6699.0,9439.0,13923.0,2469.0,75918.0,3454.0,12718.0,2471.0,1526.0,8779.0,9653.0,790,5621,3794,6274,3280,406.68,31.851999999999997,3.952,18.471999999999998,24.34,1.58,0.0,13.379999999999997,40.0
2017-06-19,30324.0,20127.0,245.0,11327.0,203.0,2191.0,11449.0,2187.0,539.0,28834.0,,7426.0,7032.0,8050.0,1889.0,84127.0,2580.0,7939.0,2147.0,1345.0,5612.0,6632.0,1335,7516,2892,10417,3528,406.68,30.276000000000007,3.3360000000000003,18.724,24.6,1.3239999999999998,0.0,11.552,47.0
2017-06-20,34676.0,21588.0,238.0,11886.0,308.0,1867.0,10802.0,2767.0,736.0,28474.0,876.0,7280.0,6888.0,9656.0,2981.0,83802.0,2908.0,6773.0,2365.0,1052.0,5280.0,5897.0,1279,7385,2854,10412,3243,406.68,32.224000000000004,3.4040000000000004,19.572,25.651999999999997,1.3880000000000001,0.0,12.651999999999997,44.0
2017-06-21,32464.0,21729.0,182.0,12903.0,238.0,1904.0,11992.0,2843.0,680.0,30731.0,112.0,7133.0,10059.0,10238.0,2216.0,54721.0,2692.0,13559.0,5573.0,1342.0,7142.0,7249.0,1238,6901,2754,10683,3309,406.68,31.056000000000004,4.54,21.248,25.064,1.896,0.0,9.807999999999998,49.0
2017-06-22,33658.0,21749.0,182.0,12614.0,224.0,2001.0,11302.0,3188.0,651.0,30481.0,21.0,7380.0,12211.0,10641.0,2472.0,57748.0,3637.0,15168.0,4333.0,1492.0,26658.0,7609.0,1037,7134,2812,9977,3043,406.68,30.148000000000007,4.023999999999999,20.548000000000002,24.980000000000004,1.7479999999999998,0.0,9.6,35.0
2017-06-23,34472.0,21450.0,301.0,14867.0,413.0,1939.0,12446.0,3769.0,778.0,39148.0,35.0,7761.0,13378.0,11078.0,2510.0,63334.0,3128.0,14466.0,4664.0,1309.0,27279.0,8120.0,912,6761,2675,9592,3316,406.68,33.580000000000005,4.156,20.907999999999998,26.552,1.4280000000000002,0.0,12.671999999999999,40.0
2017-06-24,41435.0,24243.0,189.0,16363.0,294.0,2024.0,12310.0,3727.0,532.0,29311.0,9215.0,6930.0,8459.0,10526.0,2621.0,60415.0,2545.0,10533.0,3894.0,760.0,27061.0,7354.0,591,5343,2379,6162,3379,406.68,27.648000000000003,3.464,20.448,24.055999999999997,1.084,2.08,7.2,35.0
2017-06-25,44759.0,23573.0,133.0,14322.0,294.0,2065.0,9146.0,2482.0,392.0,33547.0,4197.0,5654.0,7688.0,9841.0,2217.0,68440.0,2983.0,11956.0,3563.0,908.0,26478.0,8124.0,778,5583,2823,6335,3501,406.68,28.223999999999997,3.444,20.3,23.256,1.1639999999999997,8.34,7.9239999999999995,31.0
2017-06-26,32069.0,20381.0,133.0,10776.0,336.0,1802.0,9164.0,1866.0,665.0,23982.0,6431.0,4924.0,7981.0,9945.0,2326.0,40129.0,2323.0,6772.0,1744.0,835.0,24873.0,6921.0,1312,8068,3015,9550,3646,406.68,29.732,4.775999999999999,19.8,22.88,1.6239999999999997,18.98,9.932000000000002,27.5
2017-06-27,32708.0,20604.0,154.0,13337.0,350.0,1860.0,12053.0,2505.0,581.0,27814.0,1296.0,7698.0,7797.0,8266.0,1744.0,50009.0,2504.0,5092.0,2839.0,1418.0,25749.0,7213.0,1128,7472,2709,9511,3251,406.68,29.932,3.536000000000001,20.372,24.68,1.48,2.7,9.559999999999997,24.0
2017-06-28,31431.0,22084.0,98.0,14264.0,315.0,1924.0,10659.0,2863.0,546.0,29245.0,56.0,6877.0,8199.0,8162.0,1891.0,49062.0,2617.0,7033.0,2547.0,1310.0,27349.0,6590.0,1001,7217,2855,10032,3327,406.68,30.703999999999997,3.472,21.884,25.763999999999996,1.4479999999999997,0.48,8.82,33.0
2017-06-29,30800.0,23456.0,112.0,13786.0,252.0,1736.0,10152.0,3455.0,581.0,30223.0,120.0,7241.0,7764.0,8163.0,1416.0,57018.0,2400.0,5970.0,2765.0,908.0,26910.0,6593.0,1106,7100,2876,9856,3145,406.68,31.256000000000004,3.424,21.515999999999995,25.903999999999996,1.484,0.0,9.740000000000002,42.0
2017-06-30,39701.0,24880.0,175.0,14943.0,238.0,2051.0,11667.0,3493.0,596.0,34244.0,63.0,7784.0,11482.0,9800.0,1962.0,55119.0,2289.0,11663.0,2326.0,1563.0,28845.0,7758.0,1177,6964,2719,9839,3155,406.68,30.948,3.3840000000000003,21.884,25.987999999999996,1.5039999999999998,0.0,9.064,45.0
2017-07-01,46951.0,24851.0,225.0,17424.0,294.0,2318.0,13551.0,3706.0,581.0,37777.0,8165.0,7838.0,13452.0,11479.0,2395.0,80187.0,3565.0,8485.0,2361.0,543.0,8600.0,9583.0,696,5497,2321,6285,3033,406.68,30.4,3.804,22.211999999999993,25.011999999999997,1.4239999999999995,0.82,8.188000000000002,36.0
2017-07-02,44381.0,22524.0,161.0,15003.0,294.0,1776.0,7483.0,2076.0,287.0,30768.0,5621.0,5717.0,7542.0,7211.0,2033.0,64647.0,2072.0,5933.0,1851.0,617.0,6812.0,7318.0,632,5790,2350,5910,3293,406.68,27.1,4.635999999999999,22.048,24.324000000000005,1.5799999999999996,79.54,5.0520000000000005,22.0
2017-07-03,34697.0,24654.0,140.0,11626.0,379.0,2214.0,8545.0,2054.0,603.0,24444.0,1984.0,6761.0,10385.0,9178.0,2035.0,64026.0,2435.0,5571.0,1999.0,836.0,7726.0,9072.0,962,7375,2695,9277,3737,406.68,28.558000000000003,5.038,22.007999999999996,24.993999999999993,2.3379999999999996,41.74,6.5500000000000025,25.0
2017-07-04,34063.0,26698.0,189.0,14062.0,378.0,1925.0,10372.0,2595.0,603.0,37346.0,231.0,8275.0,11627.0,10859.0,2762.0,72998.0,2506.0,7611.0,2765.0,761.0,8419.0,8744.0,877,7293,2725,9325,3442,406.68,31.784000000000002,3.5640000000000005,23.256,26.591999999999995,1.4080000000000004,4.04,8.527999999999999,28.0
2017-07-05,33968.0,25824.0,182.0,13797.0,308.0,2340.0,12539.0,2919.0,546.0,37912.0,126.0,8430.0,9332.0,11520.0,1777.0,66908.0,2584.0,7975.0,2288.0,1018.0,8087.0,7724.0,935,7352,3317,10333,3487,406.68,33.251999999999995,3.0720000000000005,22.872,27.444000000000003,1.18,0.0,10.380000000000003,40.0
2017-07-06,33866.0,24321.0,168.0,13883.0,357.0,2254.0,12160.0,3090.0,644.0,39564.0,8055.0,7843.0,9403.0,9981.0,1742.0,52454.0,2325.0,7865.0,3054.0,508.0,6738.0,8269.0,906,7183,3295,9903,3416,406.68,34.24,4.226,23.324,27.27066666666667,1.3,14.06,10.915999999999999,47.0
2017-07-07,42249.0,26314.0,112.0,15636.0,329.0,2262.0,10114.0,3458.0,602.0,28833.0,6416.0,7261.0,11153.0,8889.0,2142.0,53991.0,2290.0,5678.0,2617.0,1017.0,6485.0,7252.0,867,6928,3127,9228,3235,406.68,28.728,3.9719999999999995,24.139999999999997,26.34133333333334,1.7199999999999998,18.6,4.588000000000001,13.0
2017-07-08,47485.0,23774.0,224.0,17387.0,287.0,2268.0,10834.0,3063.0,371.0,36881.0,1418.0,7289.0,9291.0,9765.0,2071.0,48770.0,2765.0,5456.0,1782.0,835.0,7215.0,7319.0,532,5262,2518,6197,2863,406.68,28.372000000000003,4.064,24.248,26.072000000000003,2.04,6.28,4.123999999999999,23.0
2017-07-09,47841.0,23220.0,98.0,15657.0,301.0,1946.0,9136.0,2148.0,315.0,35784.0,6269.0,6642.0,8019.0,8488.0,2147.0,47750.0,1960.0,5279.0,2362.0,798.0,6046.0,8159.0,424,5799,2799,6067,3090,406.68,30.268,3.3599999999999994,23.376000000000005,25.892000000000003,1.048,42.1,6.8919999999999995,28.333333333333332
2017-07-10,37331.0,28100.0,63.0,11182.0,308.0,1937.0,7008.0,1831.0,413.0,17364.0,3393.0,5225.0,7469.0,8158.0,1307.0,45016.0,2801.0,3489.0,1710.0,981.0,4730.0,6844.0,756,7756,2765,9770,3502,406.68,26.09400000000001,4.747999999999999,22.406,24.336,1.7919999999999998,128.76,3.6880000000000006,33.666666666666664
2017-07-11,34936.0,25578.0,189.0,13648.0,315.0,2001.0,12277.0,2301.0,630.0,37502.0,161.0,7555.0,12650.0,10130.0,1523.0,57453.0,2220.0,6992.0,2396.0,651.0,7359.0,9326.0,1018,7617,2808,10454,3442,406.68,31.668000000000003,3.2320000000000007,22.28,26.351999999999993,1.412,2.08,9.388000000000003,39.0
2017-07-12,34385.0,38087.0,196.0,14439.0,294.0,2204.0,11695.0,2647.0,518.0,40673.0,147.0,7377.0,12068.0,11005.0,2545.0,119263.0,2399.0,9693.0,4037.0,1019.0,7868.0,8340.0,983,7944,2625,10973,3120,406.68,31.580000000000005,3.4359999999999995,24.292,27.20400000000001,1.6,0.08,7.288000000000002,41.0
2017-07-13,36731.0,29239.0,147.0,14382.0,364.0,2072.0,11695.0,2974.0,560.0,40736.0,70.0,8174.0,12466.0,9692.0,1854.0,114775.0,2253.0,8014.0,4881.0,1271.0,7033.0,9256.0,830,7310,4048,10286,3014,406.68,32.292,2.9440000000000004,22.916,27.539999999999996,1.1640000000000001,0.0,9.375999999999998,44.0
2017-07-14,42494.0,21333.0,161.0,16932.0,427.0,2339.0,13962.0,3330.0,448.0,41605.0,1679.0,8759.0,12433.0,10715.0,2069.0,104380.0,1965.0,8342.0,4768.0,763.0,8306.0,8452.0,823,7071,2740,10064,3058,406.68,33.41199999999999,4.500000000000001,25.355999999999998,28.548,1.54,1.12,8.056,40.0
2017-07-15,46757.0,22210.0,217.0,15908.0,238.0,1953.0,9435.0,3007.0,392.0,30089.0,7162.0,5796.0,10314.0,9690.0,2103.0,70190.0,2036.0,6411.0,2513.0,980.0,5753.0,6555.0,396,5413,2504,6196,2957,406.68,27.004,3.8879999999999995,22.699999999999996,24.72000000000001,1.56,44.84,4.303999999999999,17.0
2017-07-16,42724.0,19881.0,182.0,15513.0,392.0,1875.0,8866.0,1783.0,315.0,36147.0,651.0,5979.0,8822.0,8492.0,2725.0,74894.0,2289.0,6515.0,3092.0,798.0,6228.0,9076.0,437,5827,2874,6273,3207,406.68,28.996,3.516000000000001,22.892,25.924000000000007,1.2320000000000002,30.66,6.104000000000001,17.5
2017-07-17,34149.0,21128.0,239.0,12331.0,273.0,2193.0,10865.0,1984.0,427.0,28597.0,1998.0,7180.0,9984.0,8670.0,1707.0,69898.0,2287.0,5898.0,2254.0,1346.0,6120.0,6664.0,666,7982,3123,10062,3419,406.68,29.399999999999995,3.5800000000000005,23.700000000000003,26.584000000000007,1.4399999999999995,3.48,5.7,18.0
2017-07-18,35059.0,20003.0,147.0,13120.0,329.0,2003.0,11523.0,2505.0,602.0,33952.0,799.0,6627.0,9914.0,9837.0,1816.0,75045.0,2582.0,6190.0,2799.0,834.0,6450.0,8268.0,681,7537,2802,9938,3116,406.68,30.788,2.7,23.388,26.284000000000002,1.156,2.04,7.4,23.0
2017-07-19,33999.0,20896.0,119.0,13703.0,322.0,2276.0,12307.0,2629.0,602.0,39720.0,7.0,7349.0,13307.0,13489.0,2108.0,72308.0,3199.0,7791.0,2728.0,1273.0,10093.0,11151.0,1087,7683,2938,10748,3951,406.68,33.8,3.2880000000000003,24.36,28.148000000000003,1.2519999999999998,0.02,9.440000000000001,34.0
2017-07-20,35944.0,20209.0,154.0,13493.0,364.0,1890.0,12819.0,3034.0,553.0,43142.0,21.0,7811.0,15932.0,14072.0,2360.0,74530.0,2470.0,9693.0,3056.0,1307.0,10386.0,8960.0,967,7678,2834,10667,3888,406.68,34.540000000000006,3.46,25.375999999999994,29.540000000000006,1.5119999999999998,0.0,9.164000000000001,46.0
2017-07-21,40640.0,21657.0,203.0,15806.0,406.0,2305.0,12183.0,2937.0,427.0,42919.0,35.0,8817.0,13344.0,12499.0,2949.0,78732.0,3459.0,7323.0,3055.0,1344.0,8453.0,11991.0,877,7246,2934,10440,3747,406.68,32.720000000000006,3.4199999999999995,26.975999999999996,29.676000000000002,1.8400000000000003,0.0,5.744000000000002,51.0
2017-07-22,42104.0,20259.0,140.0,17568.0,322.0,2155.0,13105.0,3114.0,336.0,39564.0,4084.0,6855.0,14364.0,14687.0,2251.0,73951.0,2834.0,8014.0,3348.0,830.0,12796.0,11224.0,610,5725,2545,7059,3383,406.68,32.576,3.3479999999999994,27.04,28.956000000000003,1.6440000000000001,0.78,5.535999999999999,48.0
2017-07-23,47341.0,21115.0,175.0,16403.0,217.0,1954.0,7960.0,1845.0,308.0,38150.0,2457.0,5676.0,9944.0,12246.0,1742.0,74678.0,2762.0,7690.0,3019.0,1161.0,16881.0,11590.0,586,5960,2926,6740,3781,406.68,28.492000000000004,3.452,25.499999999999996,26.851999999999997,1.6239999999999997,82.42,2.992,38.0
2017-07-24,36820.0,20218.0,161.0,12204.0,273.0,1946.0,9989.0,1766.0,525.0,26890.0,4103.0,6294.0,10207.0,8232.0,1380.0,47790.0,1888.0,3822.0,2546.0,1124.0,6626.0,8673.0,755,7978,3278,10402,3856,406.68,27.868000000000006,2.38,24.819999999999997,26.055999999999997,0.92,3.92,3.048,28.0
2017-07-25,35468.0,21083.0,140.0,14570.0,308.0,1940.0,11145.0,2393.0,469.0,40833.0,14.0,7833.0,10018.0,8558.0,2107.0,50598.0,2542.0,6808.0,2545.0,835.0,7503.0,8488.0,931,7740,3040,10573,3677,406.68,34.928000000000004,3.787999999999999,24.3,29.22,1.5719999999999998,0.0,10.628000000000002,26.0
2017-07-26,32828.0,21372.0,84.0,13626.0,371.0,2037.0,12721.0,2635.0,406.0,36952.0,56.0,7443.0,8746.0,10311.0,2761.0,47712.0,2288.0,6446.0,2327.0,798.0,5319.0,8230.0,978,7549,2953,11024,3364,406.68,32.888000000000005,3.8680000000000003,24.184,28.32399999999999,1.9320000000000002,0.0,8.704,16.0
2017-07-27,34591.0,21768.0,84.0,13389.0,266.0,2313.0,11682.0,2378.0,266.0,31644.0,4033.0,7068.0,9220.0,8377.0,2728.0,51582.0,1635.0,4913.0,2182.0,1014.0,5972.0,8198.0,707,7443,2838,10579,3765,406.68,29.407999999999998,2.7880000000000003,24.123999999999995,26.679999999999996,1.3159999999999998,2.54,5.284,27.0
2017-07-28,40911.0,23556.0,105.0,14756.0,392.0,2206.0,10154.0,3236.0,504.0,29482.0,3173.0,5839.0,12103.0,9251.0,1599.0,45927.0,2398.0,4072.0,1784.0,977.0,6813.0,8597.0,586,7094,2894,9610,3656,406.68,26.724,2.516,23.776,25.067999999999998,1.0639999999999998,8.9,2.948000000000001,25.0
2017-07-29,41246.0,19629.0,189.0,16862.0,364.0,2053.0,12265.0,3155.0,259.0,38082.0,294.0,5885.0,11481.0,11732.0,2547.0,51911.0,2799.0,6045.0,3130.0,979.0,7542.0,6916.0,400,6125,2850,6721,3579,406.68,30.306000000000004,3.352,24.836,26.960000000000004,1.624,0.0,5.4700000000000015,13.0
2017-07-30,39904.0,18680.0,154.0,16330.0,259.0,1929.0,12547.0,1769.0,245.0,38616.0,21.0,6086.0,9808.0,8271.0,1487.0,50594.0,2287.0,5677.0,2546.0,1236.0,7066.0,11664.0,344,5945,2742,6378,3818,406.68,32.4,3.2439999999999998,24.455999999999996,27.644000000000002,1.4480000000000002,0.0,7.944000000000002,20.0
2017-07-31,34735.0,22804.0,239.0,13171.0,350.0,1981.0,9478.0,2279.0,343.0,26150.0,3223.0,5600.0,8891.0,8997.0,1998.0,53007.0,2689.0,4952.0,1413.0,798.0,6956.0,7030.0,590,7947,3138,9668,4487,406.68,27.055999999999997,2.9640000000000004,23.851999999999997,25.264,1.068,8.6,3.2039999999999997,20.0
2017-08-01,32631.0,21386.0,98.0,14513.0,217.0,2008.0,10887.0,2028.0,301.0,37501.0,189.0,6222.0,9949.0,10417.0,2363.0,59136.0,2071.0,7209.0,2472.0,1746.0,6663.0,9109.0,616,7829,3283,9961,3819,406.68,33.56,2.9199999999999995,23.42,28.144000000000002,1.1599999999999997,1.46,10.139999999999999,22.0
2017-08-02,33314.0,21644.0,267.0,13048.0,301.0,2128.0,10462.0,2400.0,301.0,35993.0,554.0,6095.0,9512.0,9658.0,2143.0,64604.0,2834.0,6484.0,2766.0,1413.0,6740.0,8669.0,645,7825,3016,10105,3716,406.68,33.42,2.7119999999999997,25.984,29.487999999999996,0.9720000000000002,1.48,7.435999999999999,33.0
2017-08-03,33325.0,19826.0,133.0,13472.0,238.0,2233.0,10559.0,2911.0,420.0,38229.0,21.0,10410.0,9800.0,10315.0,1997.0,63879.0,2434.0,7975.0,2253.0,1596.0,5608.0,7796.0,629,7762,3017,9857,3648,406.68,33.544000000000004,3.636,26.451999999999998,29.528000000000002,1.6840000000000002,0.0,7.091999999999998,23.0
2017-08-04,35602.0,20396.0,126.0,14650.0,245.0,2417.0,12827.0,2843.0,371.0,39531.0,42.0,6815.0,11845.0,11044.0,2395.0,65666.0,2798.0,8305.0,2436.0,980.0,8382.0,9660.0,567,7299,2855,9718,3500,406.68,34.648,3.536,25.552,29.748,1.5520000000000003,0.0,9.095999999999998,23.0
2017-08-05,39636.0,20163.0,63.0,17317.0,315.0,2285.0,14551.0,3141.0,308.0,45124.0,154.0,7253.0,9220.0,10496.0,1962.0,59061.0,2436.0,9182.0,2146.0,1090.0,7900.0,9985.0,385,5926,2545,6902,3182,406.68,35.98,4.1880000000000015,26.952,30.924,1.456,0.0,9.027999999999997,27.0
2017-08-06,38012.0,19267.0,161.0,15233.0,245.0,1939.0,10342.0,1855.0,336.0,38022.0,1113.0,5491.0,7141.0,7941.0,2035.0,63622.0,2325.0,7025.0,1999.0,1017.0,8710.0,8704.0,417,5943,2682,6685,3288,406.68,33.412000000000006,3.424,26.300000000000004,29.464000000000002,1.2799999999999998,3.86,7.112,23.0
2017-08-07,30776.0,19096.0,161.0,12889.0,238.0,1912.0,11123.0,1635.0,434.0,36715.0,35.0,6661.0,9255.0,10017.0,1707.0,62558.0,2180.0,6775.0,2327.0,1670.0,5900.0,8705.0,634,7713,2949,10547,3645,406.68,34.220000000000006,3.796,25.712,28.911999999999992,1.568,0.0,8.508,28.0
2017-08-08,31960.0,21648.0,196.0,13451.0,280.0,2039.0,11429.0,2183.0,476.0,33197.0,7.0,6085.0,8379.0,9178.0,1813.0,68145.0,2473.0,6736.0,2142.0,1235.0,5973.0,7466.0,610,7460,3033,10506,3418,406.68,31.248000000000005,3.568,24.956,27.887999999999998,1.4,0.0,6.292000000000001,39.0
2017-08-09,34580.0,20555.0,176.0,12428.0,308.0,2158.0,12063.0,2196.0,343.0,28995.0,2231.0,6270.0,8674.0,11591.0,2219.0,71720.0,2730.0,6150.0,2328.0,869.0,6593.0,8090.0,580,7554,3116,13548,3198,406.68,31.512000000000004,3.448,23.752,27.131999999999994,1.5760000000000003,1.52,7.760000000000003,30.0
2017-08-10,35884.0,22856.0,70.0,12337.0,357.0,1796.0,7993.0,2769.0,441.0,21308.0,6202.0,5374.0,7943.0,9402.0,2033.0,69317.0,2108.0,4368.0,1927.0,1272.0,6557.0,8416.0,508,7337,2718,10067,3434,406.68,25.908,2.8960000000000012,23.311999999999998,24.344,1.3159999999999998,21.88,2.596,7.0
2017-08-11,38797.0,20117.0,140.0,15288.0,371.0,1986.0,10995.0,3251.0,434.0,31910.0,2389.0,6199.0,10096.0,12862.0,2181.0,60557.0,2289.0,5861.0,2181.0,1378.0,6042.0,7871.0,578,7069,2732,9336,3543,406.68,32.260000000000005,3.935999999999999,23.488000000000003,26.888,1.6440000000000001,3.82,8.772000000000002,8.5
2017-08-12,40200.0,19724.0,105.0,15726.0,406.0,1951.0,12879.0,2950.0,322.0,36128.0,14.0,6210.0,9075.0,12138.0,2359.0,56729.0,1781.0,6262.0,1780.0,944.0,5897.0,8122.0,399,5418,2562,6149,2952,406.68,31.897999999999996,3.336,23.156000000000002,27.236000000000008,1.6159999999999997,0.0,8.742,10.0
2017-08-13,43183.0,20871.0,175.0,15237.0,350.0,1931.0,12611.0,1937.0,336.0,30191.0,877.0,5553.0,6194.0,10167.0,2107.0,55303.0,1962.0,4330.0,1636.0,980.0,6410.0,7830.0,351,5518,2529,5951,3293,406.68,28.196000000000005,3.8480000000000003,23.86,25.952,2.0080000000000005,0.0,4.336,8.0
2017-08-14,38294.0,21572.0,196.0,13644.0,245.0,2051.0,8843.0,2773.0,455.0,21317.0,4280.0,5093.0,7834.0,9729.0,2912.0,56366.0,2035.0,3964.0,1454.0,978.0,5207.0,8303.0,476,7681,2951,8867,3575,406.68,26.624000000000002,3.9219999999999993,22.772000000000002,24.524,2.2359999999999998,1.74,3.8520000000000003,7.0
2017-08-15,42777.0,21162.0,126.0,13638.0,259.0,1581.0,6613.0,2056.0,329.0,18262.0,2991.0,3654.0,4513.0,6956.0,1489.0,45160.0,1416.0,2180.0,1488.0,835.0,4804.0,5316.0,370,6628,2903,6604,3470,406.68,24.644000000000002,4.032,20.959999999999994,22.037999999999997,2.2340000000000004,81.56,3.684,9.0
2017-08-16,32176.0,20587.0,196.0,11823.0,224.0,2049.0,8397.0,2083.0,539.0,17343.0,3083.0,4660.0,7909.0,13776.0,2251.0,149222.0,2690.0,3457.0,3496.0,1382.0,9800.0,10314.0,564,7827,2888,9359,3951,406.68,26.656000000000002,3.96,20.636,23.276000000000003,2.2680000000000002,4.58,6.02,11.0
